note_id,student_id,matiere_id,semestre_id,type_evaluation,note,coefficient,date_examen,group_id,note_ponderee
NOT000327,STU00041,MAT0022,2,TP,15.47,1,2024-05-16,2,15.47
NOT000328,STU00041,MAT0006,1,PROJET,14.37,3,2024-04-15,2,43.11
NOT000329,STU00041,MAT0017,2,EXAMEN,13.87,3,2024-05-16,2,41.61
NOT000330,STU00042,MAT0034,3,PROJET,13.89,2,2024-05-16,3,27.78
NOT000331,STU00042,MAT0030,1,CC,11.96,1,2024-04-16,3,11.96
NOT000332,STU00042,MAT0017,2,EXAMEN,9.31,1,2024-04-16,3,9.31
NOT000333,STU00042,MAT0032,3,CC,12.23,3,2024-04-16,3,36.69
NOT000334,STU00042,MAT0008,3,EXAMEN,9.97,2,2024-04-15,3,19.94
NOT000335,STU00042,MAT0002,3,EXAMEN,14.93,2,2024-05-17,3,29.86
NOT000336,STU00042,MAT0005,2,EXAMEN,11.56,2,2024-04-15,3,23.12
NOT000337,STU00042,MAT0008,2,PROJET,9.52,2,2023-04-16,3,19.04
NOT000338,STU00042,MAT0006,2,EXAMEN,11.04,2,2024-04-16,3,22.08
NOT000339,STU00042,MAT0020,1,CC,13.24,2,2024-04-15,3,26.48
NOT000340,STU00043,MAT0011,3,EXAMEN,10.31,2,2023-04-15,4,20.62
NOT000341,STU00043,MAT0008,1,CC,9.53,2,2024-05-17,4,19.06
NOT000342,STU00043,MAT0018,2,TP,12.73,1,2024-05-16,4,12.73
NOT000343,STU00043,MAT0002,1,EXAMEN,12.73,2,2023-04-15,4,25.46
NOT000344,STU00043,MAT0003,3,CC,10.48,2,2024-05-17,4,20.96
NOT000345,STU00043,MAT0030,2,TP,10.59,3,2024-05-17,4,31.77
NOT000346,STU00043,MAT0022,2,CC,12.7,1,2023-04-16,4,12.7
NOT000347,STU00043,MAT0028,3,PROJET,7.66,3,2023-04-15,4,22.98
NOT000348,STU00044,MAT0009,3,EXAMEN,7.78,3,2023-05-16,5,23.34
NOT000349,STU00044,MAT0021,3,EXAMEN,9.84,1,2024-04-15,5,9.84
NOT000350,STU00044,MAT0010,3,TP,11.36,2,2024-05-17,5,22.72
NOT000351,STU00044,MAT0033,1,EXAMEN,12.93,3,2024-05-16,5,38.79
NOT000352,STU00044,MAT0006,3,PROJET,16.43,2,2023-05-17,5,32.86
NOT000353,STU00044,MAT0012,2,CC,14.57,2,2024-05-16,5,29.14
NOT000354,STU00045,MAT0025,4,CC,11.52,2,2024-05-16,6,23.04
NOT000355,STU00045,MAT0032,3,CC,11.94,3,2024-04-16,6,35.82
NOT000356,STU00045,MAT0010,3,TP,8.99,2,2024-04-15,6,17.98
NOT000357,STU00045,MAT0018,3,TP,11.94,3,2024-04-16,6,35.82
NOT000358,STU00045,MAT0016,3,PROJET,11.13,1,2023-04-16,6,11.13
NOT000359,STU00045,MAT0007,1,PROJET,12.97,2,2023-05-17,6,25.94
NOT000360,STU00045,MAT0024,1,EXAMEN,9.52,3,2023-05-17,6,28.560001
NOT000361,STU00046,MAT0028,3,EXAMEN,13.56,3,2024-04-15,7,40.68
NOT000362,STU00046,MAT0025,3,EXAMEN,16.6,2,2024-04-16,7,33.2
NOT000363,STU00046,MAT0003,2,CC,11.67,3,2024-05-17,7,35.010002
NOT000364,STU00046,MAT0022,2,PROJET,13.21,3,2024-05-17,7,39.63
NOT000365,STU00046,MAT0022,2,TP,14.07,2,2024-05-17,7,28.14
NOT000366,STU00046,MAT0029,4,EXAMEN,10.8,2,2023-05-17,7,21.6
NOT000367,STU00047,MAT0015,3,PROJET,12.67,1,2023-04-15,8,12.67
NOT000368,STU00047,MAT0025,2,CC,12.04,2,2024-04-16,8,24.08
NOT000369,STU00047,MAT0024,1,PROJET,12.29,2,2023-05-17,8,24.58
NOT000370,STU00047,MAT0013,4,PROJET,9.68,2,2023-04-16,8,19.36
NOT000371,STU00047,MAT0034,1,CC,12.07,2,2023-05-17,8,24.14
NOT000372,STU00047,MAT0030,1,CC,13.49,3,2024-05-16,8,40.47
NOT000373,STU00047,MAT0035,3,CC,16.35,3,2023-05-16,8,49.050003
NOT000374,STU00047,MAT0008,1,TP,14.88,1,2024-05-17,8,14.88
NOT000375,STU00047,MAT0027,1,EXAMEN,18.46,2,2024-05-16,8,36.92
NOT000376,STU00047,MAT0021,1,PROJET,9.7,3,2024-05-17,8,29.099998
NOT000377,STU00048,MAT0014,3,PROJET,14.62,2,2023-05-17,9,29.24
NOT000378,STU00048,MAT0010,1,TP,12.55,2,2024-04-15,9,25.1
NOT000379,STU00048,MAT0004,1,EXAMEN,18.57,2,2023-04-16,9,37.14
NOT000380,STU00048,MAT0015,2,PROJET,9.58,2,2023-04-15,9,19.16
NOT000381,STU00048,MAT0035,3,PROJET,9.48,2,2023-04-15,9,18.96
NOT000382,STU00048,MAT0003,2,CC,10.2,2,2023-05-17,9,20.4
NOT000383,STU00048,MAT0022,2,PROJET,5.63,2,2024-04-15,9,11.26
NOT000384,STU00049,MAT0023,3,CC,10.42,1,2024-05-16,10,10.42
NOT000385,STU00049,MAT0009,2,TP,9.72,2,2023-04-16,10,19.44
NOT000386,STU00049,MAT0015,1,TP,12.45,3,2024-04-15,10,37.35
NOT000387,STU00049,MAT0019,3,EXAMEN,13.03,3,2023-04-16,10,39.09
NOT000388,STU00049,MAT0001,3,EXAMEN,17.63,1,2024-05-16,10,17.63
NOT000389,STU00049,MAT0019,1,CC,14.85,1,2024-05-16,10,14.85
NOT000390,STU00049,MAT0010,3,TP,10.27,2,2023-04-16,10,20.54
NOT000391,STU00049,MAT0028,2,EXAMEN,9.3,2,2024-05-16,10,18.6
NOT000392,STU00049,MAT0028,2,TP,13.48,1,2024-04-16,10,13.48
NOT000393,STU00050,MAT0002,3,TP,8.04,2,2024-04-15,11,16.08
NOT000394,STU00050,MAT0016,1,PROJET,17.49,3,2024-04-15,11,52.47
NOT000395,STU00050,MAT0026,1,CC,15.54,2,2024-04-15,11,31.08
NOT000396,STU00050,MAT0032,3,PROJET,10.59,1,2023-04-15,11,10.59
NOT000397,STU00050,MAT0027,3,CC,6.86,2,2023-05-17,11,13.72
NOT000398,STU00050,MAT0008,3,CC,16.06,1,2024-04-16,11,16.06
NOT000399,STU00050,MAT0019,4,TP,11.66,2,2024-05-16,11,23.32
NOT000400,STU00051,MAT0032,4,EXAMEN,15.71,2,2024-04-15,2,31.42
NOT000401,STU00051,MAT0005,4,CC,7.22,1,2023-04-15,2,7.22
NOT000402,STU00051,MAT0011,2,TP,10.2,2,2023-04-16,2,20.4
NOT000403,STU00051,MAT0032,3,EXAMEN,12.02,3,2024-04-16,2,36.06
NOT000404,STU00051,MAT0003,3,CC,12.14,2,2023-04-15,2,24.28
NOT000405,STU00051,MAT0001,1,TP,10.65,2,2023-05-17,2,21.3
NOT000406,STU00051,MAT0010,2,EXAMEN,13.87,2,2024-05-17,2,27.74
NOT000407,STU00052,MAT0018,3,EXAMEN,8.8,1,2024-05-17,3,8.8
NOT000408,STU00052,MAT0022,4,EXAMEN,11.57,3,2024-05-17,3,34.71
NOT000409,STU00052,MAT0010,4,TP,12.36,2,2023-05-16,3,24.72
NOT000410,STU00052,MAT0004,4,CC,13.54,2,2024-04-15,3,27.08
NOT000411,STU00052,MAT0006,2,CC,14.13,2,2024-05-16,3,28.26
NOT000412,STU00052,MAT0029,3,TP,8.63,2,2023-04-16,3,17.26
NOT000413,STU00052,MAT0002,4,TP,7.4,2,2024-05-16,3,14.8
NOT000414,STU00052,MAT0003,3,EXAMEN,15.83,3,2023-04-16,3,47.489998
NOT000415,STU00052,MAT0004,3,PROJET,13.0,2,2023-04-16,3,26.0
NOT000416,STU00053,MAT0005,1,PROJET,9.75,3,2023-05-16,4,29.25
NOT000417,STU00053,MAT0035,2,PROJET,16.65,1,2024-05-16,4,16.65
NOT000418,STU00053,MAT0035,3,PROJET,12.35,2,2023-05-16,4,24.7
NOT000419,STU00053,MAT0002,2,EXAMEN,15.54,2,2024-05-17,4,31.08
NOT000420,STU00053,MAT0035,4,CC,12.2,1,2023-05-17,4,12.2
NOT000421,STU00053,MAT0020,2,CC,18.18,1,2024-04-15,4,18.18
NOT000422,STU00053,MAT0010,4,EXAMEN,17.27,2,2024-04-16,4,34.54
NOT000423,STU00053,MAT0025,3,EXAMEN,11.25,1,2023-04-15,4,11.25
NOT000424,STU00053,MAT0027,3,TP,14.91,2,2023-04-16,4,29.82
NOT000425,STU00054,MAT0033,3,CC,13.94,1,2024-05-17,5,13.94
NOT000426,STU00054,MAT0027,1,CC,16.11,2,2023-05-17,5,32.22
NOT000427,STU00054,MAT0002,4,EXAMEN,9.11,1,2023-05-16,5,9.11
NOT000428,STU00054,MAT0022,3,CC,14.06,3,2024-05-17,5,42.18
NOT000429,STU00054,MAT0009,4,CC,15.18,2,2024-04-16,5,30.36
NOT000430,STU00054,MAT0002,2,PROJET,6.72,3,2024-05-16,5,20.16
NOT000431,STU00055,MAT0015,3,TP,8.45,2,2024-04-16,6,16.9
NOT000432,STU00055,MAT0008,3,TP,5.88,2,2023-05-16,6,11.76
NOT000433,STU00055,MAT0004,1,TP,11.19,1,2024-04-15,6,11.19
NOT000434,STU00055,MAT0031,1,PROJET,14.15,1,2024-04-15,6,14.15
NOT000435,STU00055,MAT0016,1,TP,16.51,2,2024-04-16,6,33.02
NOT000436,STU00055,MAT0022,3,CC,12.22,3,2024-04-15,6,36.66
NOT000437,STU00055,MAT0020,2,CC,16.89,2,2024-04-15,6,33.78
NOT000438,STU00055,MAT0033,2,TP,7.86,2,2023-05-16,6,15.72
NOT000439,STU00056,MAT0003,3,EXAMEN,6.89,1,2023-05-17,7,6.89
NOT000440,STU00056,MAT0020,4,TP,11.83,2,2023-05-17,7,23.66
NOT000441,STU00056,MAT0020,2,CC,13.15,2,2023-05-17,7,26.3
NOT000442,STU00056,MAT0023,4,EXAMEN,11.9,3,2024-05-16,7,35.699997
NOT000443,STU00056,MAT0027,3,EXAMEN,5.8,2,2024-05-17,7,11.6
NOT000444,STU00056,MAT0004,3,EXAMEN,11.73,1,2023-04-16,7,11.73
NOT000445,STU00056,MAT0022,2,CC,8.09,1,2023-04-15,7,8.09
NOT000446,STU00056,MAT0033,2,EXAMEN,14.01,2,2023-05-16,7,28.02
NOT000447,STU00056,MAT0028,3,TP,13.1,2,2024-05-17,7,26.2
NOT000448,STU00056,MAT0035,4,CC,9.18,2,2024-05-16,7,18.36
NOT000449,STU00057,MAT0017,3,TP,10.46,3,2024-04-15,8,31.380001
NOT000450,STU00057,MAT0014,2,CC,8.82,2,2023-04-16,8,17.64
NOT000451,STU00057,MAT0034,2,PROJET,11.81,2,2024-04-15,8,23.62
NOT000452,STU00057,MAT0022,1,CC,14.87,2,2024-05-17,8,29.74
NOT000453,STU00057,MAT0035,2,CC,9.04,2,2024-04-16,8,18.08
NOT000454,STU00057,MAT0020,3,PROJET,13.51,2,2023-04-15,8,27.02
NOT000455,STU00057,MAT0024,2,CC,10.41,2,2023-05-17,8,20.82
NOT000456,STU00057,MAT0018,2,PROJET,9.62,2,2024-04-16,8,19.24
NOT000457,STU00057,MAT0013,3,EXAMEN,11.68,1,2023-04-15,8,11.68
NOT000458,STU00057,MAT0008,4,TP,8.89,1,2023-05-16,8,8.89
NOT000459,STU00058,MAT0030,1,TP,10.34,2,2023-05-16,9,20.68
NOT000460,STU00058,MAT0029,2,PROJET,8.41,1,2024-04-16,9,8.41
NOT000461,STU00058,MAT0004,1,CC,17.89,1,2024-05-17,9,17.89
NOT000462,STU00058,MAT0008,2,PROJET,12.11,2,2024-04-16,9,24.22
NOT000463,STU00058,MAT0028,4,TP,9.9,2,2024-05-16,9,19.8
NOT000464,STU00058,MAT0024,4,TP,12.64,2,2023-04-16,9,25.28
NOT000465,STU00059,MAT0021,1,TP,11.66,1,2023-05-17,10,11.66
NOT000466,STU00059,MAT0009,3,PROJET,11.34,1,2024-05-16,10,11.34
NOT000467,STU00059,MAT0011,3,EXAMEN,13.84,1,2023-04-15,10,13.84
NOT000468,STU00059,MAT0009,3,EXAMEN,14.27,2,2023-04-15,10,28.54
NOT000469,STU00059,MAT0022,2,CC,10.41,2,2024-05-16,10,20.82
NOT000470,STU00059,MAT0003,4,TP,10.27,2,2023-05-16,10,20.54
NOT000471,STU00059,MAT0018,2,CC,11.17,3,2023-05-17,10,33.510002
NOT000472,STU00059,MAT0032,2,EXAMEN,5.09,2,2024-05-17,10,10.18
NOT000473,STU00059,MAT0006,3,CC,7.45,2,2023-04-16,10,14.9
NOT000474,STU00059,MAT0012,4,CC,16.1,2,2023-05-16,10,32.2
NOT000475,STU00060,MAT0035,2,EXAMEN,16.93,1,2023-04-16,11,16.93
NOT000476,STU00060,MAT0015,3,EXAMEN,11.25,2,2023-05-17,11,22.5
NOT000477,STU00060,MAT0012,2,PROJET,13.73,3,2024-05-16,11,41.19
NOT000478,STU00060,MAT0010,4,CC,12.93,2,2023-04-16,11,25.86
NOT000479,STU00060,MAT0006,1,EXAMEN,20.0,3,2024-05-16,11,60.0
NOT000480,STU00060,MAT0017,1,EXAMEN,15.36,2,2023-04-15,11,30.72
NOT000481,STU00060,MAT0019,2,TP,11.62,2,2024-04-16,11,23.24
NOT000482,STU00060,MAT0008,3,EXAMEN,9.13,2,2023-05-16,11,18.26
NOT000483,STU00060,MAT0031,1,EXAMEN,7.18,2,2024-05-17,11,14.36
NOT000484,STU00060,MAT0032,2,TP,12.61,1,2023-04-16,11,12.61
NOT000485,STU00061,MAT0002,4,TP,9.73,1,2024-04-16,2,9.73
NOT000486,STU00061,MAT0007,4,CC,7.73,2,2023-04-15,2,15.46
NOT000487,STU00061,MAT0008,2,EXAMEN,10.06,1,2024-04-15,2,10.06
NOT000488,STU00061,MAT0024,4,PROJET,8.76,3,2023-05-17,2,26.28
NOT000489,STU00061,MAT0027,4,TP,17.06,2,2024-04-15,2,34.12
NOT000490,STU00061,MAT0019,1,TP,14.64,1,2023-05-17,2,14.64
NOT000491,STU00061,MAT0020,2,EXAMEN,11.98,3,2024-05-16,2,35.94
NOT000492,STU00061,MAT0002,4,TP,16.44,2,2023-05-17,2,32.88
NOT000493,STU00062,MAT0035,1,CC,12.23,3,2024-04-16,3,36.69
NOT000494,STU00062,MAT0030,3,CC,9.42,2,2023-04-16,3,18.84
NOT000495,STU00062,MAT0015,2,TP,16.57,3,2023-04-16,3,49.71
NOT000496,STU00062,MAT0025,3,TP,13.62,2,2023-04-15,3,27.24
NOT000497,STU00062,MAT0010,4,EXAMEN,8.89,3,2023-05-16,3,26.670002
NOT000498,STU00062,MAT0035,3,PROJET,11.43,2,2024-05-16,3,22.86
NOT000499,STU00062,MAT0011,1,TP,9.37,2,2024-04-15,3,18.74
NOT000500,STU00062,MAT0009,2,PROJET,7.85,1,2024-04-16,3,7.85
NOT000501,STU00062,MAT0017,2,TP,14.78,2,2023-05-17,3,29.56
NOT000502,STU00062,MAT0019,3,CC,17.73,2,2024-05-16,3,35.46
NOT000503,STU00063,MAT0021,4,TP,7.8,2,2024-05-16,4,15.6
NOT000504,STU00063,MAT0004,2,TP,13.69,2,2023-05-16,4,27.38
NOT000505,STU00063,MAT0002,1,CC,10.05,2,2023-04-16,4,20.1
NOT000506,STU00063,MAT0035,2,CC,10.54,2,2023-05-17,4,21.08
NOT000507,STU00063,MAT0016,1,TP,10.22,3,2024-04-16,4,30.66
NOT000508,STU00063,MAT0018,1,CC,9.41,2,2023-04-16,4,18.82
NOT000509,STU00063,MAT0006,3,CC,12.15,2,2023-05-17,4,24.3
NOT000510,STU00063,MAT0003,1,PROJET,9.51,2,2023-04-15,4,19.02
NOT000511,STU00063,MAT0019,4,PROJET,12.81,1,2023-04-16,4,12.81
NOT000512,STU00064,MAT0017,2,PROJET,11.85,2,2023-04-16,5,23.7
NOT000513,STU00064,MAT0004,1,TP,11.28,2,2023-04-16,5,22.56
NOT000514,STU00064,MAT0026,3,TP,9.28,2,2023-05-17,5,18.56
NOT000515,STU00064,MAT0008,3,EXAMEN,10.27,3,2024-04-16,5,30.810001
NOT000516,STU00064,MAT0008,3,CC,14.27,3,2023-05-16,5,42.81
NOT000517,STU00064,MAT0009,4,TP,13.5,2,2024-05-16,5,27.0
NOT000518,STU00064,MAT0024,3,TP,9.07,2,2023-05-16,5,18.14
NOT000519,STU00065,MAT0001,1,TP,12.3,3,2023-05-17,6,36.9
NOT000520,STU00065,MAT0029,4,EXAMEN,14.25,2,2024-05-16,6,28.5
NOT000521,STU00065,MAT0010,4,EXAMEN,6.99,1,2023-05-17,6,6.99
NOT000522,STU00065,MAT0013,3,TP,13.63,3,2023-05-16,6,40.89
NOT000523,STU00065,MAT0019,4,TP,10.01,2,2023-04-15,6,20.02
NOT000524,STU00065,MAT0008,4,TP,13.71,1,2023-04-16,6,13.71
NOT000525,STU00066,MAT0004,3,PROJET,9.71,1,2023-05-17,7,9.71
NOT000526,STU00066,MAT0022,4,TP,6.59,1,2023-04-16,7,6.59
NOT000527,STU00066,MAT0035,2,PROJET,7.12,2,2023-05-16,7,14.24
NOT000528,STU00066,MAT0005,3,CC,12.14,2,2023-04-16,7,24.28
NOT000529,STU00066,MAT0021,1,PROJET,12.78,2,2023-05-17,7,25.56
NOT000530,STU00066,MAT0019,4,TP,9.29,3,2024-05-17,7,27.869999
NOT000531,STU00066,MAT0015,1,EXAMEN,13.92,2,2023-05-17,7,27.84
NOT000532,STU00066,MAT0002,2,TP,7.02,2,2024-04-16,7,14.04
NOT000533,STU00067,MAT0033,1,PROJET,11.8,2,2024-04-15,8,23.6
NOT000534,STU00067,MAT0014,4,TP,8.37,2,2023-04-16,8,16.74
NOT000535,STU00067,MAT0031,2,TP,10.04,2,2024-05-17,8,20.08
NOT000536,STU00067,MAT0022,1,PROJET,12.14,2,2023-04-16,8,24.28
NOT000537,STU00067,MAT0021,3,EXAMEN,9.42,2,2023-04-16,8,18.84
NOT000538,STU00067,MAT0027,1,PROJET,10.85,1,2024-05-17,8,10.85
NOT000539,STU00068,MAT0031,1,CC,15.02,1,2023-04-15,9,15.02
NOT000540,STU00068,MAT0005,1,CC,10.27,3,2023-04-15,9,30.810001
NOT000541,STU00068,MAT0015,3,TP,14.51,2,2024-05-16,9,29.02
NOT000542,STU00068,MAT0030,2,PROJET,8.61,2,2024-04-15,9,17.22
NOT000543,STU00068,MAT0005,1,EXAMEN,13.59,2,2023-05-16,9,27.18
NOT000544,STU00068,MAT0012,4,CC,16.32,2,2023-05-17,9,32.64
NOT000545,STU00068,MAT0015,1,PROJET,4.59,3,2023-05-17,9,13.77
NOT000546,STU00068,MAT0007,2,PROJET,9.61,2,2023-05-17,9,19.22
NOT000547,STU00068,MAT0010,1,EXAMEN,13.73,2,2024-05-17,9,27.46
NOT000548,STU00068,MAT0004,1,PROJET,11.39,2,2023-05-16,9,22.78
NOT000549,STU00069,MAT0034,1,TP,13.11,2,2024-04-15,10,26.22
NOT000550,STU00069,MAT0005,2,PROJET,10.19,3,2024-04-16,10,30.57
NOT000551,STU00069,MAT0024,3,PROJET,12.26,2,2023-04-15,10,24.52
NOT000552,STU00069,MAT0007,4,PROJET,11.53,1,2024-04-15,10,11.53
NOT000553,STU00069,MAT0025,4,PROJET,15.5,3,2024-05-17,10,46.5
NOT000554,STU00069,MAT0008,4,CC,12.76,2,2024-04-15,10,25.52
NOT000555,STU00070,MAT0020,4,EXAMEN,13.01,3,2024-05-16,11,39.03
NOT000556,STU00070,MAT0001,4,CC,10.76,2,2023-05-16,11,21.52
NOT000557,STU00070,MAT0017,1,PROJET,10.54,2,2023-05-17,11,21.08
NOT000558,STU00070,MAT0026,3,CC,10.7,3,2023-04-16,11,32.1
NOT000559,STU00070,MAT0010,1,CC,13.18,3,2023-05-17,11,39.54
NOT000560,STU00070,MAT0026,2,PROJET,10.74,2,2024-04-15,11,21.48
NOT000561,STU00070,MAT0032,4,PROJET,12.87,3,2023-05-17,11,38.61
NOT000562,STU00070,MAT0025,3,PROJET,18.23,2,2023-04-16,11,36.46
NOT000563,STU00070,MAT0031,4,TP,14.61,3,2024-05-17,11,43.829998
NOT000564,STU00070,MAT0029,4,EXAMEN,11.02,2,2024-04-16,11,22.04
NOT000565,STU00071,MAT0018,4,CC,15.6,2,2024-05-17,2,31.2
NOT000566,STU00071,MAT0033,3,CC,10.78,1,2024-04-16,2,10.78
NOT000567,STU00071,MAT0021,3,TP,5.89,2,2024-04-15,2,11.78
NOT000568,STU00071,MAT0031,1,CC,8.98,3,2023-04-15,2,26.939999
NOT000569,STU00071,MAT0033,3,PROJET,6.39,1,2023-05-17,2,6.39
NOT000570,STU00071,MAT0027,2,CC,10.95,3,2023-04-16,2,32.85
NOT000571,STU00072,MAT0011,2,CC,12.06,2,2023-05-16,3,24.12
NOT000572,STU00072,MAT0011,2,TP,17.03,2,2024-04-16,3,34.06
NOT000573,STU00072,MAT0025,2,PROJET,12.98,1,2024-05-16,3,12.98
NOT000574,STU00072,MAT0006,2,PROJET,11.34,2,2024-05-16,3,22.68
NOT000575,STU00072,MAT0027,3,TP,14.49,3,2024-05-17,3,43.47
NOT000576,STU00072,MAT0004,1,EXAMEN,5.37,2,2023-05-17,3,10.74
NOT000577,STU00072,MAT0012,3,TP,12.71,2,2024-04-15,3,25.42
NOT000578,STU00072,MAT0008,4,TP,14.31,3,2023-04-16,3,42.93
NOT000579,STU00072,MAT0026,1,EXAMEN,7.56,2,2024-04-15,3,15.12
NOT000580,STU00073,MAT0011,4,PROJET,15.43,2,2023-05-16,4,30.86
NOT000581,STU00073,MAT0017,4,CC,13.02,3,2024-05-16,4,39.06
NOT000582,STU00073,MAT0021,4,EXAMEN,10.75,3,2023-04-16,4,32.25
NOT000583,STU00073,MAT0009,3,PROJET,13.9,2,2023-04-15,4,27.8
NOT000584,STU00073,MAT0021,4,TP,18.81,3,2024-05-16,4,56.43
NOT000585,STU00073,MAT0017,2,PROJET,12.55,1,2024-05-16,4,12.55
NOT000586,STU00073,MAT0028,2,PROJET,12.74,1,2024-04-15,4,12.74
NOT000587,STU00073,MAT0008,4,CC,10.62,1,2023-05-17,4,10.62
NOT000588,STU00073,MAT0031,4,PROJET,9.45,3,2024-04-15,4,28.349998
NOT000589,STU00074,MAT0012,4,TP,14.49,1,2023-04-15,5,14.49
NOT000590,STU00074,MAT0016,1,PROJET,9.43,2,2024-04-16,5,18.86
NOT000591,STU00074,MAT0033,4,TP,12.21,2,2024-04-15,5,24.42
NOT000592,STU00074,MAT0021,3,TP,10.57,2,2024-04-15,5,21.14
NOT000593,STU00074,MAT0020,2,CC,13.44,2,2023-04-16,5,26.88
NOT000594,STU00074,MAT0026,4,TP,13.0,1,2024-05-16,5,13.0
NOT000595,STU00074,MAT0002,2,TP,15.11,2,2023-04-16,5,30.22
NOT000596,STU00074,MAT0002,1,EXAMEN,10.47,1,2024-05-16,5,10.47
NOT000597,STU00074,MAT0026,4,EXAMEN,11.19,2,2024-04-15,5,22.38
NOT000598,STU00075,MAT0021,4,CC,9.06,3,2024-04-15,6,27.18
NOT000599,STU00075,MAT0027,1,TP,10.67,3,2024-05-16,6,32.010002
NOT000600,STU00075,MAT0021,1,CC,13.13,2,2023-05-17,6,26.26
NOT000601,STU00075,MAT0033,2,PROJET,14.27,2,2024-05-17,6,28.54
NOT000602,STU00075,MAT0004,3,TP,9.23,1,2024-05-17,6,9.23
NOT000603,STU00075,MAT0013,3,CC,14.61,3,2024-05-16,6,43.829998
NOT000604,STU00075,MAT0016,2,TP,16.07,2,2023-04-15,6,32.14
NOT000605,STU00075,MAT0003,4,CC,13.24,3,2024-05-16,6,39.72
NOT000606,STU00076,MAT0009,2,TP,17.63,3,2023-04-15,7,52.89
NOT000607,STU00076,MAT0017,3,EXAMEN,9.68,1,2023-04-15,7,9.68
NOT000608,STU00076,MAT0007,1,TP,8.27,3,2023-05-17,7,24.810001
NOT000609,STU00076,MAT0035,3,CC,6.66,3,2023-05-16,7,19.98
NOT000610,STU00076,MAT0021,4,CC,16.49,2,2024-05-17,7,32.98
NOT000611,STU00076,MAT0030,2,PROJET,13.96,1,2024-04-16,7,13.96
NOT000612,STU00076,MAT0035,3,PROJET,11.83,2,2024-05-16,7,23.66
NOT000613,STU00076,MAT0033,3,EXAMEN,12.84,2,2023-04-16,7,25.68
NOT000614,STU00076,MAT0029,1,CC,8.62,2,2023-05-16,7,17.24
NOT000615,STU00076,MAT0032,3,TP,19.34,2,2023-05-17,7,38.68
NOT000616,STU00077,MAT0002,2,EXAMEN,12.39,1,2023-04-16,8,12.39
NOT000617,STU00077,MAT0013,3,TP,12.33,3,2023-05-16,8,36.989998
NOT000618,STU00077,MAT0020,1,CC,14.18,1,2024-05-17,8,14.18
NOT000619,STU00077,MAT0009,4,TP,13.44,2,2024-05-17,8,26.88
NOT000620,STU00077,MAT0025,2,EXAMEN,12.67,3,2023-04-15,8,38.010002
NOT000621,STU00077,MAT0013,4,TP,9.63,2,2024-04-15,8,19.26
NOT000622,STU00077,MAT0005,4,TP,13.41,2,2024-05-17,8,26.82
NOT000623,STU00077,MAT0005,1,EXAMEN,17.65,3,2024-04-15,8,52.949997
NOT000624,STU00077,MAT0030,2,EXAMEN,16.04,3,2024-05-17,8,48.120003
NOT000625,STU00077,MAT0021,2,CC,16.78,2,2023-04-15,8,33.56
NOT000626,STU00078,MAT0005,3,PROJET,10.47,2,2023-05-16,9,20.94
NOT000627,STU00078,MAT0018,2,TP,9.03,2,2023-04-15,9,18.06
NOT000628,STU00078,MAT0030,2,TP,11.62,2,2023-04-16,9,23.24
NOT000629,STU00078,MAT0026,2,CC,12.17,3,2023-05-16,9,36.510002
NOT000630,STU00078,MAT0015,3,EXAMEN,15.28,2,2023-05-16,9,30.56
NOT000631,STU00078,MAT0022,4,PROJET,6.92,2,2023-04-15,9,13.84
NOT000632,STU00079,MAT0032,4,TP,16.59,2,2024-05-17,10,33.18
NOT000633,STU00079,MAT0032,1,EXAMEN,11.53,2,2024-04-16,10,23.06
NOT000634,STU00079,MAT0012,4,PROJET,10.72,2,2023-04-16,10,21.44
NOT000635,STU00079,MAT0007,2,EXAMEN,8.96,1,2023-04-16,10,8.96
NOT000636,STU00079,MAT0033,4,TP,7.04,1,2024-04-16,10,7.04
NOT000637,STU00079,MAT0005,3,TP,14.47,2,2024-04-16,10,28.94
NOT000638,STU00080,MAT0021,1,CC,12.22,2,2024-04-16,11,24.44
NOT000639,STU00080,MAT0032,4,TP,8.13,2,2024-05-17,11,16.26
NOT000640,STU00080,MAT0027,2,TP,8.11,3,2023-04-15,11,24.329998
NOT000641,STU00080,MAT0018,2,EXAMEN,10.99,1,2024-04-16,11,10.99
NOT000642,STU00080,MAT0024,3,CC,17.01,3,2024-04-15,11,51.03
NOT000643,STU00080,MAT0022,2,EXAMEN,11.22,3,2023-04-15,11,33.66
NOT000644,STU00080,MAT0016,3,CC,7.49,3,2023-05-17,11,22.47
NOT000645,STU00080,MAT0010,1,PROJET,11.26,3,2024-04-16,11,33.78
NOT000646,STU00080,MAT0019,3,PROJET,11.18,3,2023-04-16,11,33.54
NOT000647,STU00081,MAT0007,4,TP,3.91,1,2023-05-17,2,3.91
NOT000648,STU00081,MAT0023,2,EXAMEN,11.84,2,2023-05-17,2,23.68
NOT000649,STU00081,MAT0003,3,EXAMEN,11.31,2,2023-04-16,2,22.62
NOT000650,STU00081,MAT0008,2,EXAMEN,14.09,3,2024-04-16,2,42.27
NOT000651,STU00081,MAT0022,2,PROJET,17.55,1,2023-05-17,2,17.55
NOT000652,STU00081,MAT0005,2,CC,15.38,2,2024-04-16,2,30.76
NOT000653,STU00081,MAT0035,4,CC,11.19,1,2024-04-16,2,11.19
NOT000654,STU00081,MAT0014,2,EXAMEN,8.68,2,2023-05-16,2,17.36
